R2-R1,odometry,500,1,1569278166761922425,471.165
R4-R1,odometry,500,1,1569278166758885878,484.692
R2-R1,odometry,500,2,1569278166861917176,455.125
R4-R1,odometry,500,2,1569278166858880932,485.522
R2-R1,odometry,500,3,1569278166961907742,438.634
R2-R1,odometry,500,4,1569278167061914260,386.314
R4-R1,odometry,500,3,1569278166958877774,499.417
R2-R1,odometry,500,5,1569278167161914009,298.027
R4-R1,odometry,500,4,1569278167058879062,494.208
R2-R1,odometry,500,6,1569278167261911627,295.763
R4-R1,odometry,500,5,1569278167158882996,486.669
R2-R1,odometry,500,7,1569278167361911356,287.696
R2-R1,odometry,500,8,1569278167461908475,210.192
R2-R1,odometry,500,9,1569278167561909546,150.984
R4-R1,odometry,500,6,1569278167258877595,460.985
R2-R1,odometry,500,10,1569278167661931142,86.4934
R4-R1,odometry,500,7,1569278167358879186,435.533
R2-R1,odometry,500,11,1569278167761904709,36.1791
R4-R1,odometry,500,8,1569278167458872627,368.033
R4-R1,odometry,500,9,1569278167558895301,287.731
R2-R1,odometry,500,12,1569278167861904289,10.2751
R4-R1,odometry,500,10,1569278167658871063,224.236
R5-R1,odometry,500,2,1569278166856413875,1053.33
R5-R1,odometry,500,3,1569278166956406684,963.338
R5-R1,odometry,500,4,1569278167056412136,863.363
R5-R1,odometry,500,5,1569278167156413891,763.378
R5-R1,odometry,500,6,1569278167256408526,663.4
R5-R1,odometry,500,7,1569278167356408760,563.416
R5-R1,odometry,500,8,1569278167456406236,463.434
R5-R1,odometry,500,9,1569278167556405419,363.45
R5-R1,odometry,500,10,1569278167656402839,263.47
R5-R1,odometry,500,11,1569278167756402317,163.486
R5-R1,odometry,500,12,1569278167856402060,74.9904
R4-R1,odometry,500,11,1569278167758870888,223.846
R2-R1,odometry,500,13,1569278167961902955,26.8482
R5-R1,odometry,500,13,1569278167956400681,37.8395
R4-R1,odometry,500,12,1569278167858872050,153.06
R5-R1,odometry,500,14,1569278168056422141,0.737407
R2-R1,odometry,500,14,1569278168061929967,0.985696
R4-R1,odometry,500,13,1569278167958868494,114.63
R4-R1,odometry,500,14,1569278168058866740,25.4936
R3-R1,odometry,500,5,1569278167154553226,995.512
R3-R1,odometry,500,6,1569278167254536549,895.601
R3-R1,odometry,500,7,1569278167354543473,795.624
R3-R1,odometry,500,8,1569278167454534207,695.661
R3-R1,odometry,500,9,1569278167554525597,595.697
R3-R1,odometry,500,10,1569278167654540021,495.712
R3-R1,odometry,500,11,1569278167754531607,395.75
R3-R1,odometry,500,12,1569278167854541060,295.77
R3-R1,odometry,500,13,1569278167954543533,195.797
R3-R1,odometry,500,14,1569278168054555791,95.813
R5-R1,odometry,500,15,1569278168156416267,2.13435
R4-R1,odometry,500,15,1569278168158882502,3.63385
R2-R1,odometry,500,15,1569278168161925635,4.77163
R3-R1,odometry,500,15,1569278168154561905,16.519
R3-R1,odometry,500,16,1569278168254596309,1.32727
R5-R1,odometry,500,16,1569278168256413028,1.81057
R4-R1,odometry,500,16,1569278168258882526,3.37269
R2-R1,odometry,500,16,1569278168261919307,5.36683
R3-R1,odometry,500,17,1569278168354608619,1.74697
R5-R1,odometry,500,17,1569278168356450435,2.82297
R4-R1,odometry,500,17,1569278168358881527,3.67124
R2-R1,odometry,500,17,1569278168361922030,4.27415
R3-R1,odometry,500,18,1569278168454600966,1.41194
R5-R1,odometry,500,18,1569278168456399699,2.89301
R4-R1,odometry,500,18,1569278168458878986,5.0463
R2-R1,odometry,500,18,1569278168461917737,6.82393
R3-R1,odometry,500,19,1569278168554589431,1.44808
R5-R1,odometry,500,19,1569278168556399493,2.89616
R4-R1,odometry,500,19,1569278168558879093,4.1974
R2-R1,odometry,500,19,1569278168561918161,4.02891
R3-R1,odometry,500,20,1569278168654578881,13.5294
R5-R1,odometry,500,20,1569278168656426710,17.3814
R2-R1,odometry,500,20,1569278168661906998,15.5801
R4-R1,odometry,500,20,1569278168658870823,25.0897
R3-R1,odometry,500,21,1569278168754577170,1.23202
R5-R1,odometry,500,21,1569278168756403713,2.63537
R4-R1,odometry,500,21,1569278168758876502,3.56015
R2-R1,odometry,500,21,1569278168761913301,6.21634
R3-R1,odometry,500,22,1569278168854622576,1.51846
R5-R1,odometry,500,22,1569278168856435000,1.74807
R4-R1,odometry,500,22,1569278168858917681,4.44241
R2-R1,odometry,500,22,1569278168861947933,5.41272
R3-R1,odometry,500,23,1569278168954585171,1.40511
R5-R1,odometry,500,23,1569278168956403463,2.63788
R4-R1,odometry,500,23,1569278168958874937,3.49666
R2-R1,odometry,500,23,1569278168961912521,5.44119
R3-R1,odometry,500,24,1569278169054599640,1.26066
R5-R1,odometry,500,24,1569278169056406159,1.83721
R4-R1,odometry,500,24,1569278169058872526,4.03005
R2-R1,odometry,500,24,1569278169061910107,3.39156
R3-R1,odometry,500,25,1569278169154582561,1.29807
R5-R1,odometry,500,25,1569278169156434858,1.807
R4-R1,odometry,500,25,1569278169158870353,3.52438
R2-R1,odometry,500,25,1569278169161911008,7.17582
R3-R1,odometry,500,26,1569278169254597002,1.36615
R5-R1,odometry,500,26,1569278169256395236,1.94891
R4-R1,odometry,500,26,1569278169258871164,3.42176
R2-R1,odometry,500,26,1569278169261907604,6.38019
R3-R1,odometry,500,27,1569278169354607670,1.4852
R5-R1,odometry,500,27,1569278169356401786,2.01757
R4-R1,odometry,500,27,1569278169358871111,3.46095
R2-R1,odometry,500,27,1569278169361909751,3.50432
R3-R1,odometry,500,28,1569278169454600446,1.30435
R5-R1,odometry,500,28,1569278169456398534,2.75778
R4-R1,odometry,500,28,1569278169458872300,3.36843
R2-R1,odometry,500,28,1569278169461907245,3.94469
R3-R1,odometry,500,29,1569278169554581329,1.34688
R5-R1,odometry,500,29,1569278169556396272,2.81218
R4-R1,odometry,500,29,1569278169558873665,4.02559
R2-R1,odometry,500,29,1569278169561907288,3.85531
R3-R1,odometry,500,30,1569278169654599603,1.27979
R5-R1,odometry,500,30,1569278169656400597,1.91894
R4-R1,odometry,500,30,1569278169658861952,3.43665
R2-R1,odometry,500,30,1569278169661902669,5.44134
R3-R1,odometry,500,31,1569278169754560955,1.29926
R4-R1,odometry,500,31,1569278169758866870,4.47551
R2-R1,odometry,500,31,1569278169761901958,6.45005
R5-R1,odometry,500,31,1569278169756425640,20.9345
R3-R1,odometry,500,32,1569278169854625108,1.27524
R5-R1,odometry,500,32,1569278169856421104,1.57969
R4-R1,odometry,500,32,1569278169858864947,3.45356
R2-R1,odometry,500,32,1569278169861899618,4.77191
R3-R1,odometry,500,33,1569278169954579795,1.19122
R5-R1,odometry,500,33,1569278169956426445,2.76751
R4-R1,odometry,500,33,1569278169958862689,4.97705
R2-R1,odometry,500,33,1569278169961900122,5.95482
R3-R1,odometry,500,34,1569278170054602220,1.25551
R5-R1,odometry,500,34,1569278170056394111,1.95149
R4-R1,odometry,500,34,1569278170058858300,4.54002
R2-R1,odometry,500,34,1569278170061898350,6.95404
