R12-R1,odometry,500,31,1569288349120202709,4054.9
R14-R1,odometry,500,31,1569288349125728645,4069.88
R6-R1,odometry,500,31,1569288349129466497,4072.82
R13-R1,odometry,500,33,1569288349129427579,4073.37
R24-R1,odometry,500,31,1569288349130519222,4072.81
R7-R1,odometry,500,31,1569288349132989075,4071.37
R16-R1,odometry,500,31,1569288349134269289,4073.29
R5-R1,odometry,500,33,1569288349134677984,4078.88
R4-R1,odometry,500,33,1569288349142022663,4078.84
R11-R1,odometry,500,33,1569288349171467496,4068.07
R10-R1,odometry,500,33,1569288349185720037,4074.12
R22-R1,odometry,500,33,1569288349188089037,4073.99
R21-R1,odometry,500,32,1569288349188140262,4074.43
R17-R1,odometry,500,32,1569288349188624838,4074.94
R15-R1,odometry,500,32,1569288349192609391,4074.48
R19-R1,odometry,500,32,1569288349192881947,4074.72
R25-R1,odometry,500,32,1569288349203402632,4069.86
R3-R1,odometry,500,32,1569288349205326680,4068.44
R2-R1,odometry,500,32,1569288349209751831,4067.14
R9-R1,odometry,500,32,1569288349213740762,4067.09
R18-R1,odometry,500,32,1569288349215636872,4067.4
R20-R1,odometry,500,32,1569288349218071420,4066.7
R8-R1,odometry,500,32,1569288349218865161,4066.44
R12-R1,odometry,500,32,1569288349220216219,4066.97
R14-R1,odometry,500,32,1569288349225722997,4066.76
R13-R1,odometry,500,34,1569288349229429374,4069.01
R6-R1,odometry,500,32,1569288349229518772,4069.48
R24-R1,odometry,500,32,1569288349230525265,4069.8
R7-R1,odometry,500,32,1569288349232995562,4069.59
R16-R1,odometry,500,32,1569288349234263681,4069.77
R5-R1,odometry,500,34,1569288349234675587,4070.28
R4-R1,odometry,500,34,1569288349242014752,4068.88
R11-R1,odometry,500,34,1569288349271459636,4073.28
R10-R1,odometry,500,34,1569288349285612419,4081.08
R22-R1,odometry,500,34,1569288349288148659,4079.91
R21-R1,odometry,500,33,1569288349288144256,4080.44
R17-R1,odometry,500,33,1569288349288631619,4081.35
R15-R1,odometry,500,33,1569288349292612825,4080.15
R19-R1,odometry,500,33,1569288349292860629,4080.41
R25-R1,odometry,500,33,1569288349303405815,4074.78
R3-R1,odometry,500,33,1569288349305309689,4075.15
R2-R1,odometry,500,33,1569288349309755514,4073.82
R9-R1,odometry,500,33,1569288349313735774,4073.45
R18-R1,odometry,500,33,1569288349315692571,4076.69
R20-R1,odometry,500,33,1569288349318075379,4083.63
R8-R1,odometry,500,33,1569288349318864935,4083.87
R12-R1,odometry,500,33,1569288349320203295,4084.35
R14-R1,odometry,500,33,1569288349325739707,4092.89
R6-R1,odometry,500,33,1569288349329463199,4099.81
R13-R1,odometry,500,35,1569288349329429272,4101.31
R24-R1,odometry,500,33,1569288349330530043,4102.45
R7-R1,odometry,500,33,1569288349332995254,4103.14
R16-R1,odometry,500,33,1569288349334264016,4102.81
R5-R1,odometry,500,35,1569288349334674090,4103.38
R4-R1,odometry,500,35,1569288349342016754,4100.95
R11-R1,odometry,500,35,1569288349371462180,4114.73
R10-R1,odometry,500,35,1569288349385610742,4114.62
R22-R1,odometry,500,35,1569288349388052705,4115.34
R21-R1,odometry,500,34,1569288349388135224,4115.83
R17-R1,odometry,500,34,1569288349388622548,4116.3
R15-R1,odometry,500,34,1569288349392604340,4113.3
R19-R1,odometry,500,34,1569288349392860875,4113.57
R25-R1,odometry,500,34,1569288349403405259,4109.58
R3-R1,odometry,500,34,1569288349405316867,4110.35
R2-R1,odometry,500,34,1569288349409754631,4108.14
R9-R1,odometry,500,34,1569288349413730343,4110.94
R18-R1,odometry,500,34,1569288349415630124,4114.83
R20-R1,odometry,500,34,1569288349418066258,4117.39
R8-R1,odometry,500,34,1569288349418868320,4118.45
R12-R1,odometry,500,34,1569288349420196314,4119.44
R14-R1,odometry,500,34,1569288349425724770,4120.67
R13-R1,odometry,500,36,1569288349429421150,4121.04
R6-R1,odometry,500,34,1569288349429463364,4121.56
R24-R1,odometry,500,34,1569288349430517065,4122.33
R7-R1,odometry,500,34,1569288349432986831,4122.6
R16-R1,odometry,500,34,1569288349434259370,4123.17
R5-R1,odometry,500,36,1569288349434671446,4123.68
R4-R1,odometry,500,36,1569288349442001588,4123.88
R11-R1,odometry,500,36,1569288349471453844,4108.4
R10-R1,odometry,500,36,1569288349485614119,4094.78
R22-R1,odometry,500,36,1569288349488081752,4092.85
R21-R1,odometry,500,35,1569288349488130094,4093.33
R17-R1,odometry,500,35,1569288349488621857,4093.34
R15-R1,odometry,500,35,1569288349492603736,4089.92
R19-R1,odometry,500,35,1569288349492858321,4090.2
R25-R1,odometry,500,35,1569288349503399971,4080.17
R3-R1,odometry,500,35,1569288349505310944,4078.78
R2-R1,odometry,500,35,1569288349509748378,4074.86
R9-R1,odometry,500,35,1569288349513729610,4071.38
R18-R1,odometry,500,35,1569288349515631847,4070.03
R20-R1,odometry,500,35,1569288349518072929,4068.12
R8-R1,odometry,500,35,1569288349518859142,4067.86
R12-R1,odometry,500,35,1569288349520199768,4067.1
R14-R1,odometry,500,35,1569288349525722860,4062.67
R6-R1,odometry,500,35,1569288349529503918,4059.42
R13-R1,odometry,500,37,1569288349529415157,4060.05
R24-R1,odometry,500,35,1569288349530567454,4059.43
R7-R1,odometry,500,35,1569288349533004651,4057.85
R16-R1,odometry,500,35,1569288349534262867,4057.21
R5-R1,odometry,500,37,1569288349534671898,4057.34
R4-R1,odometry,500,37,1569288349542005753,4050.56
R11-R1,odometry,500,37,1569288349571452892,4026.41
R10-R1,odometry,500,37,1569288349585605817,4018.54
R22-R1,odometry,500,37,1569288349588081620,4016.59
R21-R1,odometry,500,36,1569288349588160468,4017.01
R17-R1,odometry,500,36,1569288349588620309,4017.08
R15-R1,odometry,500,36,1569288349592607815,4013.63
R19-R1,odometry,500,36,1569288349592866313,4014.32
R25-R1,odometry,500,36,1569288349603395779,4013.47
R3-R1,odometry,500,36,1569288349605307534,4014.35
R2-R1,odometry,500,36,1569288349609748934,4014.39
R9-R1,odometry,500,36,1569288349613731153,4014.8
R18-R1,odometry,500,36,1569288349615627746,4015.28
R20-R1,odometry,500,36,1569288349618063808,4016.01
R8-R1,odometry,500,36,1569288349618859370,4016.66
R12-R1,odometry,500,36,1569288349620194167,4017.18
R14-R1,odometry,500,36,1569288349625721943,4019.24
R13-R1,odometry,500,38,1569288349629415579,4019.8
R6-R1,odometry,500,36,1569288349629459863,4020.27
R24-R1,odometry,500,36,1569288349630541248,4021.01
R7-R1,odometry,500,36,1569288349632983781,4022.01
R16-R1,odometry,500,36,1569288349634255920,4022.59
R5-R1,odometry,500,38,1569288349634677150,4022.69
R4-R1,odometry,500,38,1569288349642000037,4021.12
R11-R1,odometry,500,38,1569288349671448479,4008.8
R10-R1,odometry,500,38,1569288349685608836,3998.57
R22-R1,odometry,500,38,1569288349688078377,3998.43
R21-R1,odometry,500,37,1569288349688131902,3998.92
R17-R1,odometry,500,37,1569288349688618954,3999.38
R15-R1,odometry,500,37,1569288349692598710,3996.84
R19-R1,odometry,500,37,1569288349692857574,3997.56
R25-R1,odometry,500,37,1569288349703395600,3991.53
R3-R1,odometry,500,37,1569288349705301988,3990.15
R2-R1,odometry,500,37,1569288349709741250,3986.22
R9-R1,odometry,500,37,1569288349713724587,3984.96
R18-R1,odometry,500,37,1569288349715626347,3984.42
R20-R1,odometry,500,37,1569288349718064015,3983.82
R8-R1,odometry,500,37,1569288349718860574,3983.55
R12-R1,odometry,500,37,1569288349720196241,3982.76
R14-R1,odometry,500,37,1569288349725720802,3979.58
R13-R1,odometry,500,39,1569288349729415381,3977.74
R6-R1,odometry,500,37,1569288349729457269,3978.21
R24-R1,odometry,500,37,1569288349730521124,3977.67
R7-R1,odometry,500,37,1569288349732983510,3976.16
R16-R1,odometry,500,37,1569288349734254544,3975.39
R5-R1,odometry,500,39,1569288349734668798,3975.55
R4-R1,odometry,500,39,1569288349742007486,3971.99
R11-R1,odometry,500,39,1569288349771452676,3961.08
R10-R1,odometry,500,39,1569288349785612555,3973.31
R22-R1,odometry,500,39,1569288349788077087,3973.61
R21-R1,odometry,500,38,1569288349788130474,3974.18
R17-R1,odometry,500,38,1569288349788617746,3975.42
R15-R1,odometry,500,38,1569288349792598179,3975.7
R19-R1,odometry,500,38,1569288349792858454,3976.06
R25-R1,odometry,500,38,1569288349803393886,3978
R3-R1,odometry,500,38,1569288349805300649,3978.88
R2-R1,odometry,500,38,1569288349809740115,3980.55
R9-R1,odometry,500,38,1569288349813732448,3982.42
R18-R1,odometry,500,38,1569288349815622325,3982.34
R20-R1,odometry,500,38,1569288349818075890,3983.36
R8-R1,odometry,500,38,1569288349818866617,3983.52
R12-R1,odometry,500,38,1569288349820193526,3983.2
R14-R1,odometry,500,38,1569288349825716489,3982.94
R13-R1,odometry,500,40,1569288349829413266,3984.64
R6-R1,odometry,500,38,1569288349829457564,3985.16
R24-R1,odometry,500,38,1569288349830521987,3986.48
R7-R1,odometry,500,38,1569288349832980979,3986.05
R16-R1,odometry,500,38,1569288349834253232,3986.19
R5-R1,odometry,500,40,1569288349834666733,3986.88
R4-R1,odometry,500,40,1569288349842013381,3995.73
R11-R1,odometry,500,40,1569288349871451045,4007.65
R10-R1,odometry,500,40,1569288349885604627,4010.9
R22-R1,odometry,500,40,1569288349888073795,4010.36
R21-R1,odometry,500,39,1569288349888129988,4010.84
R17-R1,odometry,500,39,1569288349888616602,4010.93
R15-R1,odometry,500,39,1569288349892595421,4009.16
R19-R1,odometry,500,39,1569288349892855778,4009.4
R25-R1,odometry,500,39,1569288349903390053,4010.28
R3-R1,odometry,500,39,1569288349905298617,4011.7
R2-R1,odometry,500,39,1569288349909738461,4011.39
R9-R1,odometry,500,39,1569288349913721676,4012.79
R18-R1,odometry,500,39,1569288349915625441,4014.85
R20-R1,odometry,500,39,1569288349918042092,4016.08
R8-R1,odometry,500,39,1569288349918855236,4016.39
R12-R1,odometry,500,39,1569288349920190386,4016.01
R14-R1,odometry,500,39,1569288349925714786,4014.16
R13-R1,odometry,500,41,1569288349929412039,4016.12
R6-R1,odometry,500,39,1569288349929454581,4016.58
R24-R1,odometry,500,39,1569288349930519561,4017.32
R7-R1,odometry,500,39,1569288349932979487,4018.71
R16-R1,odometry,500,39,1569288349934252048,4019.22
R5-R1,odometry,500,41,1569288349934665594,4020.17
R4-R1,odometry,500,41,1569288349941998095,4017.27
R11-R1,odometry,500,41,1569288349971442452,4006.72
R10-R1,odometry,500,41,1569288349985605165,4013.98
R22-R1,odometry,500,41,1569288349988071530,4014.86
R21-R1,odometry,500,40,1569288349988132524,4015.29
R17-R1,odometry,500,40,1569288349988615282,4015.84
R15-R1,odometry,500,40,1569288349992594857,4016.41
R19-R1,odometry,500,40,1569288349992854150,4017.07
R25-R1,odometry,500,40,1569288350003389565,4019.05
R3-R1,odometry,500,40,1569288350005306690,4020.36
R2-R1,odometry,500,40,1569288350009746430,4022.47
R9-R1,odometry,500,40,1569288350013719091,4022.68
R18-R1,odometry,500,40,1569288350015623222,4023.49
R20-R1,odometry,500,40,1569288350018058722,4023.7
R8-R1,odometry,500,40,1569288350018863686,4024.35
R12-R1,odometry,500,40,1569288350020189043,4024.02
R14-R1,odometry,500,40,1569288350025716150,4024.82
R13-R1,odometry,500,42,1569288350029423306,4025.07
R6-R1,odometry,500,40,1569288350029461474,4025.57
R24-R1,odometry,500,40,1569288350030516544,4025.94
R7-R1,odometry,500,40,1569288350032978962,4025.76
R16-R1,odometry,500,40,1569288350034251864,4026.35
R5-R1,odometry,500,42,1569288350034666716,4026.91
R4-R1,odometry,500,42,1569288350042001745,4026.36
R11-R1,odometry,500,42,1569288350071446335,4008.85
R10-R1,odometry,500,42,1569288350085601181,4008.47
R22-R1,odometry,500,42,1569288350088080615,4008.27
R21-R1,odometry,500,41,1569288350088129440,4008.74
