R1,R3,odometry,19,19,10,1572380414901875261
R1,R2,odometry,19,19,10,1572380414902146258
R1,R4,odometry,19,19,10,1572380414902401953
R1,R5,odometry,19,19,10,1572380414902679348
R1,R2,odometry,20,1572380415401118451
R1,R3,odometry,20,1572380415401118451
R1,R4,odometry,20,1572380415401118451
R1,R5,odometry,20,1572380415401118451
R1,R6,odometry,20,1572380415401118451
R1,R7,odometry,20,1572380415401118451
R1,R3,odometry,20,20,10,1572380415401898515
R1,R2,odometry,20,20,10,1572380415402073290
R1,R4,odometry,20,20,10,1572380415402422780
R1,R5,odometry,20,20,10,1572380415402703911
R1,R2,odometry,21,1572380415901100252
R1,R3,odometry,21,1572380415901100252
R1,R4,odometry,21,1572380415901100252
R1,R5,odometry,21,1572380415901100252
R1,R6,odometry,21,1572380415901100252
R1,R7,odometry,21,1572380415901100252
R1,R3,odometry,21,21,10,1572380415901872743
R1,R2,odometry,21,21,10,1572380415902021628
R1,R4,odometry,21,21,10,1572380415902316351
R1,R5,odometry,21,21,10,1572380415902575407
R1,R2,odometry,22,1572380416401113118
R1,R3,odometry,22,1572380416401113118
R1,R4,odometry,22,1572380416401113118
R1,R5,odometry,22,1572380416401113118
R1,R6,odometry,22,1572380416401113118
R1,R7,odometry,22,1572380416401113118
R1,R3,odometry,22,22,10,1572380416401876841
R1,R2,odometry,22,22,10,1572380416402154507
R1,R4,odometry,22,22,10,1572380416402404698
R1,R5,odometry,22,22,10,1572380416402682165
R1,R2,odometry,23,1572380416901120498
R1,R3,odometry,23,1572380416901120498
R1,R4,odometry,23,1572380416901120498
R1,R5,odometry,23,1572380416901120498
R1,R6,odometry,23,1572380416901120498
R1,R7,odometry,23,1572380416901120498
R1,R3,odometry,23,23,10,1572380416901907698
R1,R2,odometry,23,23,10,1572380416902178175
R1,R4,odometry,23,23,10,1572380416902433630
R1,R5,odometry,23,23,10,1572380416902733843
R1,R2,odometry,24,1572380417401106703
R1,R3,odometry,24,1572380417401106703
R1,R4,odometry,24,1572380417401106703
R1,R5,odometry,24,1572380417401106703
R1,R6,odometry,24,1572380417401106703
R1,R7,odometry,24,1572380417401106703
R1,R3,odometry,24,24,10,1572380417401937453
R1,R2,odometry,24,24,10,1572380417402216694
R1,R4,odometry,24,24,10,1572380417402377816
R1,R5,odometry,24,24,10,1572380417402750276
R1,R2,odometry,25,1572380417901073343
R1,R3,odometry,25,1572380417901073343
R1,R4,odometry,25,1572380417901073343
R1,R5,odometry,25,1572380417901073343
R1,R6,odometry,25,1572380417901073343
R1,R7,odometry,25,1572380417901073343
R1,R3,odometry,25,25,10,1572380417901858290
R1,R2,odometry,25,25,10,1572380417902079941
R1,R4,odometry,25,25,10,1572380417902387085
R1,R5,odometry,25,25,10,1572380417902662804
R1,R2,odometry,26,1572380418401099948
R1,R3,odometry,26,1572380418401099948
R1,R4,odometry,26,1572380418401099948
R1,R5,odometry,26,1572380418401099948
R1,R6,odometry,26,1572380418401099948
R1,R7,odometry,26,1572380418401099948
R1,R3,odometry,26,26,10,1572380418401896844
R1,R2,odometry,26,26,10,1572380418402153264
R1,R4,odometry,26,26,10,1572380418402468706
R1,R5,odometry,26,26,10,1572380418402759467
R1,R2,odometry,27,1572380418901094377
R1,R3,odometry,27,1572380418901094377
R1,R4,odometry,27,1572380418901094377
R1,R5,odometry,27,1572380418901094377
R1,R6,odometry,27,1572380418901094377
R1,R7,odometry,27,1572380418901094377
R1,R3,odometry,27,27,10,1572380418901884155
R1,R2,odometry,27,27,10,1572380418902155839
R1,R4,odometry,27,27,10,1572380418902413562
R1,R5,odometry,27,27,10,1572380418902689736
R1,R2,odometry,28,1572380419401091831
R1,R3,odometry,28,1572380419401091831
R1,R4,odometry,28,1572380419401091831
R1,R5,odometry,28,1572380419401091831
R1,R6,odometry,28,1572380419401091831
R1,R7,odometry,28,1572380419401091831
R1,R3,odometry,28,28,10,1572380419401721080
R1,R2,odometry,28,28,10,1572380419401835670
R1,R4,odometry,28,28,10,1572380419402000999
R1,R5,odometry,28,28,10,1572380419402189459
R1,R2,odometry,29,1572380419901079151
R1,R3,odometry,29,1572380419901079151
R1,R4,odometry,29,1572380419901079151
R1,R5,odometry,29,1572380419901079151
R1,R6,odometry,29,1572380419901079151
R1,R7,odometry,29,1572380419901079151
R1,R3,odometry,29,29,10,1572380419901878573
R1,R2,odometry,29,29,10,1572380419902050026
R1,R4,odometry,29,29,10,1572380419902399656
R1,R5,odometry,29,29,10,1572380419902679336
R1,R2,odometry,30,1572380420401059000
R1,R3,odometry,30,1572380420401059000
R1,R4,odometry,30,1572380420401059000
R1,R5,odometry,30,1572380420401059000
R1,R6,odometry,30,1572380420401059000
R1,R7,odometry,30,1572380420401059000
R1,R3,odometry,30,30,10,1572380420401827482
R1,R2,odometry,30,30,10,1572380420401997963
R1,R4,odometry,30,30,10,1572380420402349780
R1,R5,odometry,30,30,10,1572380420402650765
R1,R2,odometry,31,1572380420901057826
R1,R3,odometry,31,1572380420901057826
R1,R4,odometry,31,1572380420901057826
R1,R5,odometry,31,1572380420901057826
R1,R6,odometry,31,1572380420901057826
R1,R7,odometry,31,1572380420901057826
R1,R3,odometry,31,31,10,1572380420901849042
R1,R2,odometry,31,31,10,1572380420902095807
R1,R4,odometry,31,31,10,1572380420902403345
R1,R5,odometry,31,31,10,1572380420902682553
R1,R2,odometry,32,1572380421401070847
R1,R3,odometry,32,1572380421401070847
R1,R4,odometry,32,1572380421401070847
R1,R5,odometry,32,1572380421401070847
R1,R6,odometry,32,1572380421401070847
R1,R7,odometry,32,1572380421401070847
R1,R3,odometry,32,32,10,1572380421401708765
R1,R2,odometry,32,32,10,1572380421401886068
R1,R4,odometry,32,32,10,1572380421401991626
R1,R5,odometry,32,32,10,1572380421402198446
R1,R2,odometry,33,1572380421901048079
R1,R3,odometry,33,1572380421901048079
R1,R4,odometry,33,1572380421901048079
R1,R5,odometry,33,1572380421901048079
R1,R6,odometry,33,1572380421901048079
R1,R7,odometry,33,1572380421901048079
R1,R3,odometry,33,33,10,1572380421901827899
R1,R2,odometry,33,33,10,1572380421902087656
R1,R4,odometry,33,33,10,1572380421902354073
R1,R5,odometry,33,33,10,1572380421902632344
R1,R2,odometry,34,1572380422401076121
R1,R3,odometry,34,1572380422401076121
R1,R4,odometry,34,1572380422401076121
R1,R5,odometry,34,1572380422401076121
R1,R6,odometry,34,1572380422401076121
R1,R7,odometry,34,1572380422401076121
R1,R3,odometry,34,34,10,1572380422401840143
R1,R2,odometry,34,34,10,1572380422402013490
R1,R4,odometry,34,34,10,1572380422402361268
R1,R5,odometry,34,34,10,1572380422402666574
R1,R2,odometry,35,1572380422901054384
R1,R3,odometry,35,1572380422901054384
R1,R4,odometry,35,1572380422901054384
R1,R5,odometry,35,1572380422901054384
R1,R6,odometry,35,1572380422901054384
R1,R7,odometry,35,1572380422901054384
R1,R3,odometry,35,35,10,1572380422901831037
R1,R2,odometry,35,35,10,1572380422902002121
R1,R4,odometry,35,35,10,1572380422902352409
R1,R5,odometry,35,35,10,1572380422902626733
R1,R2,odometry,36,1572380423401075375
R1,R3,odometry,36,1572380423401075375
R1,R4,odometry,36,1572380423401075375
R1,R5,odometry,36,1572380423401075375
R1,R6,odometry,36,1572380423401075375
R1,R7,odometry,36,1572380423401075375
R1,R3,odometry,36,36,10,1572380423401845672
R1,R2,odometry,36,36,10,1572380423402109322
R1,R4,odometry,36,36,10,1572380423402368882
R1,R5,odometry,36,36,10,1572380423402648855
R1,R2,odometry,37,1572380423901046352
R1,R3,odometry,37,1572380423901046352
R1,R4,odometry,37,1572380423901046352
R1,R5,odometry,37,1572380423901046352
R1,R6,odometry,37,1572380423901046352
R1,R7,odometry,37,1572380423901046352
R1,R3,odometry,37,37,10,1572380423901834155
R1,R2,odometry,37,37,10,1572380423902026372
R1,R4,odometry,37,37,10,1572380423902355251
R1,R5,odometry,37,37,10,1572380423902634229
R1,R2,odometry,38,1572380424401070986
R1,R3,odometry,38,1572380424401070986
R1,R4,odometry,38,1572380424401070986
R1,R5,odometry,38,1572380424401070986
R1,R6,odometry,38,1572380424401070986
R1,R7,odometry,38,1572380424401070986
R1,R3,odometry,38,38,10,1572380424401845796
R1,R2,odometry,38,38,10,1572380424402119274
R1,R4,odometry,38,38,10,1572380424402370644
R1,R5,odometry,38,38,10,1572380424402671143
R1,R2,odometry,39,1572380424901038953
R1,R3,odometry,39,1572380424901038953
R1,R4,odometry,39,1572380424901038953
R1,R5,odometry,39,1572380424901038953
R1,R6,odometry,39,1572380424901038953
R1,R7,odometry,39,1572380424901038953
R1,R3,odometry,39,39,10,1572380424901816596
R1,R2,odometry,39,39,10,1572380424902076816
R1,R4,odometry,39,39,10,1572380424902343194
R1,R5,odometry,39,39,10,1572380424902619546
R1,R2,odometry,40,1572380425401034267
R1,R3,odometry,40,1572380425401034267
R1,R4,odometry,40,1572380425401034267
R1,R5,odometry,40,1572380425401034267
R1,R6,odometry,40,1572380425401034267
R1,R7,odometry,40,1572380425401034267
R1,R3,odometry,40,40,10,1572380425401810303
R1,R2,odometry,40,40,10,1572380425401981243
R1,R4,odometry,40,40,10,1572380425402331599
R1,R5,odometry,40,40,10,1572380425402611590
R1,R2,odometry,41,1572380425901021605
R1,R3,odometry,41,1572380425901021605
R1,R4,odometry,41,1572380425901021605
R1,R5,odometry,41,1572380425901021605
R1,R6,odometry,41,1572380425901021605
R1,R7,odometry,41,1572380425901021605
R1,R3,odometry,41,41,10,1572380425901853746
R1,R2,odometry,41,41,10,1572380425902016246
R1,R4,odometry,41,41,10,1572380425902336057
R1,R5,odometry,41,41,10,1572380425902744081
R1,R2,odometry,42,1572380426401050785
R1,R3,odometry,42,1572380426401050785
R1,R4,odometry,42,1572380426401050785
R1,R5,odometry,42,1572380426401050785
R1,R6,odometry,42,1572380426401050785
R1,R7,odometry,42,1572380426401050785
R1,R3,odometry,42,42,10,1572380426401826649
R1,R2,odometry,42,42,10,1572380426401997826
R1,R4,odometry,42,42,10,1572380426402347254
R1,R5,odometry,42,42,10,1572380426402626736
R1,R2,odometry,43,1572380426901025265
R1,R3,odometry,43,1572380426901025265
R1,R4,odometry,43,1572380426901025265
R1,R5,odometry,43,1572380426901025265
R1,R6,odometry,43,1572380426901025265
R1,R7,odometry,43,1572380426901025265
R1,R3,odometry,43,43,10,1572380426901795385
R1,R2,odometry,43,43,10,1572380426901981366
R1,R4,odometry,43,43,10,1572380426902326378
R1,R5,odometry,43,43,10,1572380426902609631
R1,R2,odometry,44,1572380427401045064
R1,R3,odometry,44,1572380427401045064
R1,R4,odometry,44,1572380427401045064
R1,R5,odometry,44,1572380427401045064
R1,R6,odometry,44,1572380427401045064
R1,R7,odometry,44,1572380427401045064
R1,R3,odometry,44,44,10,1572380427401820611
R1,R2,odometry,44,44,10,1572380427402076788
R1,R4,odometry,44,44,10,1572380427402316202
R1,R5,odometry,44,44,10,1572380427402617430
R1,R2,odometry,45,1572380427901021397
R1,R3,odometry,45,1572380427901021397
R1,R4,odometry,45,1572380427901021397
R1,R5,odometry,45,1572380427901021397
R1,R6,odometry,45,1572380427901021397
R1,R7,odometry,45,1572380427901021397
R1,R3,odometry,45,45,10,1572380427901802866
R1,R2,odometry,45,45,10,1572380427902064389
R1,R4,odometry,45,45,10,1572380427902331601
R1,R5,odometry,45,45,10,1572380427902608016
R1,R2,odometry,46,1572380428401016009
R1,R3,odometry,46,1572380428401016009
R1,R4,odometry,46,1572380428401016009
R1,R5,odometry,46,1572380428401016009
R1,R6,odometry,46,1572380428401016009
R1,R7,odometry,46,1572380428401016009
R1,R3,odometry,46,46,10,1572380428401794572
R1,R2,odometry,46,46,10,1572380428402059954
R1,R4,odometry,46,46,10,1572380428402319705
R1,R5,odometry,46,46,10,1572380428402599486
R1,R2,odometry,47,1572380428901015033
R1,R3,odometry,47,1572380428901015033
R1,R4,odometry,47,1572380428901015033
R1,R5,odometry,47,1572380428901015033
R1,R6,odometry,47,1572380428901015033
R1,R7,odometry,47,1572380428901015033
R1,R3,odometry,47,47,10,1572380428901789068
R1,R2,odometry,47,47,10,1572380428901960768
R1,R4,odometry,47,47,10,1572380428902311228
R1,R5,odometry,47,47,10,1572380428902613273
R1,R2,odometry,48,1572380429401032610
R1,R3,odometry,48,1572380429401032610
R1,R4,odometry,48,1572380429401032610
R1,R5,odometry,48,1572380429401032610
R1,R6,odometry,48,1572380429401032610
R1,R7,odometry,48,1572380429401032610
R1,R3,odometry,48,48,10,1572380429401798772
R1,R2,odometry,48,48,10,1572380429401968425
R1,R4,odometry,48,48,10,1572380429402333836
R1,R5,odometry,48,48,10,1572380429402589645
R1,R2,odometry,49,1572380429901005323
R1,R3,odometry,49,1572380429901005323
R1,R4,odometry,49,1572380429901005323
R1,R5,odometry,49,1572380429901005323
R1,R6,odometry,49,1572380429901005323
R1,R7,odometry,49,1572380429901005323
R1,R3,odometry,49,49,10,1572380429901808801
R1,R2,odometry,49,49,10,1572380429902010139
R1,R4,odometry,49,49,10,1572380429902332799
R1,R5,odometry,49,49,10,1572380429902610609
R1,R2,odometry,50,1572380430401009504
R1,R3,odometry,50,1572380430401009504
R1,R4,odometry,50,1572380430401009504
R1,R5,odometry,50,1572380430401009504
R1,R6,odometry,50,1572380430401009504
R1,R7,odometry,50,1572380430401009504
R1,R3,odometry,50,50,10,1572380430401784370
R1,R2,odometry,50,50,10,1572380430402057507
R1,R4,odometry,50,50,10,1572380430402308182
R1,R5,odometry,50,50,10,1572380430402610016
R1,R2,odometry,51,1572380430901003347
R1,R3,odometry,51,1572380430901003347
R1,R4,odometry,51,1572380430901003347
R1,R5,odometry,51,1572380430901003347
R1,R6,odometry,51,1572380430901003347
R1,R7,odometry,51,1572380430901003347
R1,R3,odometry,51,51,10,1572380430901824680
R1,R2,odometry,51,51,10,1572380430902054643
R1,R4,odometry,51,51,10,1572380430902328232
R1,R5,odometry,51,51,10,1572380430902612241
R1,R2,odometry,52,1572380431401023246
R1,R3,odometry,52,1572380431401023246
R1,R4,odometry,52,1572380431401023246
R1,R5,odometry,52,1572380431401023246
R1,R6,odometry,52,1572380431401023246
R1,R7,odometry,52,1572380431401023246
R1,R3,odometry,52,52,10,1572380431401808323
R1,R2,odometry,52,52,10,1572380431401981036
R1,R4,odometry,52,52,10,1572380431402331022
R1,R5,odometry,52,52,10,1572380431402612604
R1,R2,odometry,53,1572380431900983402
R1,R3,odometry,53,1572380431900983402
R1,R4,odometry,53,1572380431900983402
R1,R5,odometry,53,1572380431900983402
R1,R6,odometry,53,1572380431900983402
R1,R7,odometry,53,1572380431900983402
R1,R3,odometry,53,53,10,1572380431901674109
R1,R2,odometry,53,53,10,1572380431901905035
R1,R4,odometry,53,53,10,1572380431902218161
R1,R5,odometry,53,53,10,1572380431902511121
R1,R2,odometry,54,1572380432400993154
R1,R3,odometry,54,1572380432400993154
R1,R4,odometry,54,1572380432400993154
R1,R5,odometry,54,1572380432400993154
R1,R6,odometry,54,1572380432400993154
R1,R7,odometry,54,1572380432400993154
R1,R3,odometry,54,54,10,1572380432401749869
R1,R4,odometry,54,54,10,1572380432402297463
R1,R5,odometry,54,54,10,1572380432402603715
R1,R2,odometry,54,54,10,1572380432402606819
R1,R2,odometry,55,1572380432900979311
R1,R3,odometry,55,1572380432900979311
R1,R4,odometry,55,1572380432900979311
R1,R5,odometry,55,1572380432900979311
R1,R6,odometry,55,1572380432900979311
R1,R7,odometry,55,1572380432900979311
R1,R3,odometry,55,55,10,1572380432901524007
R1,R2,odometry,55,55,10,1572380432901621653
R1,R4,odometry,55,55,10,1572380432901815522
R1,R5,odometry,55,55,10,1572380432901925541
R1,R2,odometry,56,1572380433400980027
R1,R3,odometry,56,1572380433400980027
R1,R4,odometry,56,1572380433400980027
R1,R5,odometry,56,1572380433400980027
R1,R6,odometry,56,1572380433400980027
R1,R7,odometry,56,1572380433400980027
R1,R3,odometry,56,56,10,1572380433401653563
R1,R2,odometry,56,56,10,1572380433401909133
R1,R4,odometry,56,56,10,1572380433402207870
R1,R5,odometry,56,56,10,1572380433402469809
R1,R2,odometry,57,1572380433900975171
R1,R3,odometry,57,1572380433900975171
R1,R4,odometry,57,1572380433900975171
R1,R5,odometry,57,1572380433900975171
R1,R6,odometry,57,1572380433900975171
R1,R7,odometry,57,1572380433900975171
R1,R3,odometry,57,57,10,1572380433901604143
R1,R2,odometry,57,57,10,1572380433901881215
R1,R4,odometry,57,57,10,1572380433902117288
R1,R5,odometry,57,57,10,1572380433902332850
R1,R2,odometry,58,1572380434400971109
R1,R3,odometry,58,1572380434400971109
R1,R4,odometry,58,1572380434400971109
R1,R5,odometry,58,1572380434400971109
R1,R6,odometry,58,1572380434400971109
R1,R7,odometry,58,1572380434400971109
R1,R3,odometry,58,58,10,1572380434401727929
R1,R2,odometry,58,58,10,1572380434401915321
R1,R4,odometry,58,58,10,1572380434402284573
R1,R5,odometry,58,58,10,1572380434402516658
R1,R2,odometry,59,1572380434900979419
R1,R3,odometry,59,1572380434900979419
R1,R4,odometry,59,1572380434900979419
R1,R5,odometry,59,1572380434900979419
R1,R6,odometry,59,1572380434900979419
R1,R7,odometry,59,1572380434900979419
R1,R3,odometry,59,59,10,1572380434901743234
R1,R2,odometry,59,59,10,1572380434901962356
R1,R4,odometry,59,59,10,1572380434902286001
R1,R5,odometry,59,59,10,1572380434902587807
R1,R2,odometry,60,1572380435400939239
R1,R3,odometry,60,1572380435400939239
R1,R4,odometry,60,1572380435400939239
R1,R5,odometry,60,1572380435400939239
R1,R6,odometry,60,1572380435400939239
R1,R7,odometry,60,1572380435400939239
R1,R3,odometry,60,60,10,1572380435401536125
R1,R2,odometry,60,60,10,1572380435401707811
R1,R4,odometry,60,60,10,1572380435402069723
R1,R5,odometry,60,60,10,1572380435402196852
R1,R2,odometry,61,1572380435900967246
R1,R3,odometry,61,1572380435900967246
R1,R4,odometry,61,1572380435900967246
R1,R5,odometry,61,1572380435900967246
R1,R6,odometry,61,1572380435900967246
R1,R7,odometry,61,1572380435900967246
R1,R3,odometry,61,61,10,1572380435901622724
R1,R2,odometry,61,61,10,1572380435901726677
R1,R4,odometry,61,61,10,1572380435902087272
R1,R5,odometry,61,61,10,1572380435902368140
R1,R2,odometry,62,1572380436400989798
R1,R3,odometry,62,1572380436400989798
R1,R4,odometry,62,1572380436400989798
R1,R5,odometry,62,1572380436400989798
R1,R6,odometry,62,1572380436400989798
R1,R7,odometry,62,1572380436400989798
R1,R3,odometry,62,62,10,1572380436401762576
R1,R2,odometry,62,62,10,1572380436401955186
R1,R4,odometry,62,62,10,1572380436402257757
R1,R5,odometry,62,62,10,1572380436402551698
R1,R2,odometry,63,1572380436900965951
R1,R3,odometry,63,1572380436900965951
R1,R4,odometry,63,1572380436900965951
R1,R5,odometry,63,1572380436900965951
R1,R6,odometry,63,1572380436900965951
R1,R7,odometry,63,1572380436900965951
R1,R3,odometry,63,63,10,1572380436901674179
R1,R2,odometry,63,63,10,1572380436901824066
R1,R4,odometry,63,63,10,1572380436902147050
R1,R5,odometry,63,63,10,1572380436902340344
R1,R2,odometry,64,1572380437401275599
R1,R3,odometry,64,1572380437401275599
R1,R4,odometry,64,1572380437401275599
R1,R5,odometry,64,1572380437401275599
R1,R6,odometry,64,1572380437401275599
R1,R7,odometry,64,1572380437401275599
R1,R3,odometry,64,64,10,1572380437401777262
R1,R2,odometry,64,64,10,1572380437401982462
R1,R4,odometry,64,64,10,1572380437402265424
R1,R5,odometry,64,64,10,1572380437402492123
R1,R2,odometry,65,1572380437900960019
R1,R3,odometry,65,1572380437900960019
R1,R4,odometry,65,1572380437900960019
R1,R5,odometry,65,1572380437900960019
R1,R6,odometry,65,1572380437900960019
R1,R7,odometry,65,1572380437900960019
R1,R3,odometry,65,65,10,1572380437901740375
R1,R2,odometry,65,65,10,1572380437902010689
