R4-R1,odometry,500,11,1569279528974521035,213.528
R4-R1,odometry,500,12,1569279529074547985,235.918
R4-R1,odometry,500,13,1569279529174561855,175.025
R2-R1,odometry,500,13,1569279528999495954,367.868
R5-R1,odometry,500,10,1569279528960004112,426.001
R4-R1,odometry,500,14,1569279529274549195,126.007
R2-R1,odometry,500,14,1569279529099465496,406.691
R2-R1,odometry,500,15,1569279529199525383,321.688
R5-R1,odometry,500,11,1569279529060046483,484.671
R4-R1,odometry,500,15,1569279529374495465,211.743
R4-R1,odometry,500,16,1569279529474546406,122.021
R5-R1,odometry,500,12,1569279529160020225,443.549
R4-R1,odometry,500,17,1569279529574508628,42.3795
R5-R1,odometry,500,13,1569279529260011734,414.303
R5-R1,odometry,500,14,1569279529359995658,344.351
R4-R1,odometry,500,18,1569279529674491011,34.6215
R2-R1,odometry,500,16,1569279529299509157,435.657
R5-R1,odometry,500,15,1569279529459999324,298.933
R4-R1,odometry,500,19,1569279529774475926,103.082
R5-R1,odometry,500,16,1569279529560000854,325.05
R2-R1,odometry,500,17,1569279529399496276,494.012
R4-R1,odometry,500,20,1569279529874490433,29.4171
R2-R1,odometry,500,18,1569279529499461507,409.941
R5-R1,odometry,500,17,1569279529660021728,254.246
R2-R1,odometry,500,19,1569279529599485786,338.468
R3-R1,odometry,500,11,1569279528885034534,1064.14
R3-R1,odometry,500,12,1569279528985030843,964.176
R3-R1,odometry,500,13,1569279529085027447,864.198
R3-R1,odometry,500,14,1569279529185029343,764.221
R3-R1,odometry,500,15,1569279529285029382,664.237
R3-R1,odometry,500,16,1569279529385027288,564.255
R3-R1,odometry,500,17,1569279529485025343,464.278
R3-R1,odometry,500,18,1569279529585023965,364.297
R3-R1,odometry,500,19,1569279529685023661,264.315
R3-R1,odometry,500,20,1569279529785045259,164.309
R2-R1,odometry,500,20,1569279529699462228,276.378
R4-R1,odometry,500,21,1569279529974505976,4.60465
R5-R1,odometry,500,18,1569279529759990713,243.601
R5-R1,odometry,500,19,1569279529859994223,151.039
R2-R1,odometry,500,21,1569279529799459204,221.362
R2-R1,odometry,500,22,1569279529899454423,132.895
R3-R1,odometry,500,21,1569279529885045677,152.225
R5-R1,odometry,500,20,1569279529959989366,102.435
R4-R1,odometry,500,22,1569279530074522682,1.35054
R5-R1,odometry,500,21,1569279530059988764,55.6108
R2-R1,odometry,500,23,1569279529999447940,127.76
R3-R1,odometry,500,22,1569279529985022064,143.453
R2-R1,odometry,500,24,1569279530099454942,37.0326
R5-R1,odometry,500,22,1569279530159986344,2.38528
R4-R1,odometry,500,23,1569279530174558912,0.816202
R3-R1,odometry,500,23,1569279530085018065,104.909
R2-R1,odometry,500,25,1569279530199496193,0.808191
R3-R1,odometry,500,24,1569279530185022492,44.5608
R5-R1,odometry,500,23,1569279530260008231,6.32899
R4-R1,odometry,500,24,1569279530274508459,0.779858
R3-R1,odometry,500,25,1569279530285063434,0.732979
R2-R1,odometry,500,26,1569279530299479438,0.840381
R5-R1,odometry,500,24,1569279530360024435,1.25083
R4-R1,odometry,500,25,1569279530374551028,1.22346
R3-R1,odometry,500,26,1569279530385064618,0.964962
R2-R1,odometry,500,27,1569279530399488751,0.96286
R5-R1,odometry,500,25,1569279530460023543,1.33159
R4-R1,odometry,500,26,1569279530474522254,1.16465
R3-R1,odometry,500,27,1569279530485065634,1.18774
R2-R1,odometry,500,28,1569279530499482265,1.09915
R5-R1,odometry,500,26,1569279530560024228,1.44064
R4-R1,odometry,500,27,1569279530574581352,1.31329
R3-R1,odometry,500,28,1569279530585062731,1.40018
R2-R1,odometry,500,29,1569279530599489627,1.05514
R5-R1,odometry,500,27,1569279530660019316,1.34832
R4-R1,odometry,500,28,1569279530674533457,1.3161
R3-R1,odometry,500,29,1569279530685065852,1.39897
R2-R1,odometry,500,30,1569279530699487705,0.825264
R5-R1,odometry,500,28,1569279530760018550,1.23849
R4-R1,odometry,500,29,1569279530774494419,1.20805
R3-R1,odometry,500,30,1569279530785054031,1.2837
R2-R1,odometry,500,31,1569279530799459044,1.28266
R5-R1,odometry,500,29,1569279530860037927,1.52166
R4-R1,odometry,500,30,1569279530874517555,1.21819
R3-R1,odometry,500,31,1569279530885034093,2.13355
R2-R1,odometry,500,32,1569279530899479394,0.808214
R5-R1,odometry,500,30,1569279530960018783,1.28941
R4-R1,odometry,500,31,1569279530974560911,1.09306
R3-R1,odometry,500,32,1569279530985058939,0.916793
R2-R1,odometry,500,33,1569279530999464236,0.980498
R5-R1,odometry,500,31,1569279531060016566,1.11872
R4-R1,odometry,500,32,1569279531074513532,1.03378
R3-R1,odometry,500,33,1569279531085046751,1.39801
R2-R1,odometry,500,34,1569279531099480955,0.992809
R5-R1,odometry,500,32,1569279531160014217,1.14697
R4-R1,odometry,500,33,1569279531174489860,1.0858
R3-R1,odometry,500,34,1569279531185026037,1.70006
R2-R1,odometry,500,35,1569279531199472520,1.00283
R5-R1,odometry,500,33,1569279531259999763,1.1207
R4-R1,odometry,500,34,1569279531274527505,1.20823
R3-R1,odometry,500,35,1569279531285055382,0.824465
R2-R1,odometry,500,36,1569279531299474383,1.1446
R5-R1,odometry,500,34,1569279531360011481,1.1037
R4-R1,odometry,500,35,1569279531374538489,1.20159
R3-R1,odometry,500,36,1569279531385028402,1.01203
R2-R1,odometry,500,37,1569279531399468097,1.18854
R5-R1,odometry,500,35,1569279531460010767,1.27432
R4-R1,odometry,500,36,1569279531474509064,1.03529
R3-R1,odometry,500,37,1569279531485016788,0.908359
R2-R1,odometry,500,38,1569279531499473020,1.05177
R5-R1,odometry,500,36,1569279531559996829,1.3251
R4-R1,odometry,500,37,1569279531574497943,1.28531
R3-R1,odometry,500,38,1569279531585042538,1.08369
R2-R1,odometry,500,39,1569279531599463993,0.946421
R5-R1,odometry,500,37,1569279531660009804,1.38149
R4-R1,odometry,500,38,1569279531674492500,1.30287
R3-R1,odometry,500,39,1569279531685024797,1.08852
R2-R1,odometry,500,40,1569279531699465090,0.97028
R5-R1,odometry,500,38,1569279531760008405,1.35779
R4-R1,odometry,500,39,1569279531774485434,1.16597
R3-R1,odometry,500,40,1569279531785050704,1.1226
R2-R1,odometry,500,41,1569279531799460883,1.11465
R5-R1,odometry,500,39,1569279531860051481,1.81513
R4-R1,odometry,500,40,1569279531874489968,1.08444
R3-R1,odometry,500,41,1569279531885021850,1.36412
R2-R1,odometry,500,42,1569279531899438559,0.692458
R5-R1,odometry,500,40,1569279531960015608,1.50143
R4-R1,odometry,500,41,1569279531974472515,1.79219
R3-R1,odometry,500,42,1569279531985043837,0.739273
R2-R1,odometry,500,43,1569279531999464779,0.933126
R5-R1,odometry,500,41,1569279532060004126,1.33968
R4-R1,odometry,500,42,1569279532074491727,1.33132
R3-R1,odometry,500,43,1569279532085046354,1.29862
R2-R1,odometry,500,44,1569279532099458370,0.97102
