R1-R2,odometry,500,4,1568761877355246067,185.936
R1-R2,odometry,500,5,1568761877455260120,86.0138
R1-R2,odometry,500,6,1568761877555256500,0.796061
R1-R2,odometry,500,7,1568761877655255313,0.888501
R1-R2,odometry,500,8,1568761877755250309,0.902799
R1-R2,odometry,500,9,1568761877855264187,1.06463
R1-R2,odometry,500,10,1568761877955243456,28.9365
R1-R2,odometry,500,11,1568761878055251646,0.955949
R1-R2,odometry,500,12,1568761878155250325,0.944207
R1-R2,odometry,500,13,1568761878255260359,1.14506
R1-R2,odometry,500,14,1568761878355237939,0.721424
R1-R2,odometry,500,15,1568761878455249616,1.01095
R1-R2,odometry,500,16,1568761878555245065,0.862454
R1-R2,odometry,500,17,1568761878655241770,0.874385
R1-R2,odometry,500,18,1568761878755239873,0.922829
R1-R2,odometry,500,19,1568761878855255921,1.0775
R1-R2,odometry,500,20,1568761878955239486,0.942722
R1-R2,odometry,500,21,1568761879055243883,0.90316
R1-R2,odometry,500,22,1568761879155243907,0.980987
R1-R2,odometry,500,23,1568761879255252102,1.11608
R1-R2,odometry,500,24,1568761879355227011,0.681506
R1-R2,odometry,500,25,1568761879455243522,1.01592
R1-R2,odometry,500,26,1568761879555233374,0.866031
R1-R2,odometry,500,27,1568761879655233652,0.930459
R1-R2,odometry,500,28,1568761879755233433,1.25148
R1-R2,odometry,500,29,1568761879855242852,1.52452
R1-R2,odometry,500,30,1568761879955229083,0.867008
R1-R2,odometry,500,31,1568761880055228671,0.833751
R1-R2,odometry,500,32,1568761880155237007,0.926019
R1-R2,odometry,500,33,1568761880255242153,1.14604
R1-R2,odometry,500,34,1568761880355216173,0.744945
R1-R2,odometry,500,35,1568761880455229817,1.01287
R1-R2,odometry,500,36,1568761880555222434,0.89626
R1-R2,odometry,500,37,1568761880655217441,0.655164
R1-R2,odometry,500,38,1568761880755219249,0.939071
R1-R2,odometry,500,39,1568761880855232263,1.07103
R1-R2,odometry,500,40,1568761880955217307,0.942854
R1-R2,odometry,500,41,1568761881055220760,0.94928
R1-R2,odometry,500,42,1568761881155221955,0.964764
R1-R2,odometry,500,43,1568761881255228006,1.10475
R1-R2,odometry,500,44,1568761881355205453,0.722844
R1-R2,odometry,500,45,1568761881455219298,0.993511
R1-R2,odometry,500,46,1568761881555213063,0.849961
R1-R2,odometry,500,47,1568761881655214825,0.945811
R1-R2,odometry,500,48,1568761881755210167,0.862255
R1-R2,odometry,500,49,1568761881855222048,1.0694
R1-R2,odometry,500,50,1568761881955206026,0.961397
R1-R2,odometry,500,51,1568761882055207417,0.853819
R1-R2,odometry,500,52,1568761882155211649,0.982451
R1-R2,odometry,500,53,1568761882255220320,1.1952
R1-R2,odometry,500,54,1568761882355192678,0.738864
R1-R2,odometry,500,55,1568761882455209560,1.00388
R1-R2,odometry,500,56,1568761882555202313,0.908971
R1-R2,odometry,500,57,1568761882655201902,0.923804
R1-R2,odometry,500,58,1568761882755199832,0.916613
R1-R2,odometry,500,59,1568761882855211245,1.09571
R1-R2,odometry,500,60,1568761882955197434,0.866247
R1-R2,odometry,500,61,1568761883055200053,0.901795
R1-R2,odometry,500,62,1568761883155203826,0.998225
R1-R2,odometry,500,63,1568761883255209371,1.1081
R1-R2,odometry,500,64,1568761883355185363,0.769576
R1-R2,odometry,500,65,1568761883455200618,1.02967
R1-R2,odometry,500,66,1568761883555196867,0.919908
R1-R2,odometry,500,67,1568761883655197671,0.936698
R1-R2,odometry,500,68,1568761883755193140,0.916906
R1-R2,odometry,500,69,1568761883855201657,1.15981
R1-R2,odometry,500,70,1568761883955190050,0.971434
R1-R2,odometry,500,71,1568761884055194182,0.969131
R1-R2,odometry,500,72,1568761884155187400,0.848229
R1-R2,odometry,500,73,1568761884255191329,1.01799
R1-R2,odometry,500,74,1568761884355175314,0.7215
R1-R2,odometry,500,75,1568761884455190900,1.06569
R1-R2,odometry,500,76,1568761884555185566,0.9218
R1-R2,odometry,500,77,1568761884655180597,0.860744
