R3-R1,odometry,500,1,1569284810409972029,0.283125
R2-R1,odometry,500,2,1569284810421128812,0.47
R3-R1,odometry,500,2,1569284810509943046,0.231524
R2-R1,odometry,500,3,1569284810521140420,0.425661
R5-R1,odometry,500,1,1569284810588715198,4.04639
R4-R1,odometry,500,2,1569284810598830584,0.291282
R3-R1,odometry,500,3,1569284810609968279,0.503213
R2-R1,odometry,500,4,1569284810621140630,0.587076
R5-R1,odometry,500,2,1569284810688646724,0.579779
R4-R1,odometry,500,3,1569284810698844830,0.577723
R3-R1,odometry,500,4,1569284810709984926,0.557473
R2-R1,odometry,500,5,1569284810721117660,0.572221
R5-R1,odometry,500,3,1569284810788609903,0.572578
R4-R1,odometry,500,4,1569284810798844225,0.573807
R3-R1,odometry,500,5,1569284810809957854,0.516721
R2-R1,odometry,500,6,1569284810821127684,0.557967
R5-R1,odometry,500,4,1569284810888660459,0.765899
R4-R1,odometry,500,5,1569284810898848011,0.58758
R3-R1,odometry,500,6,1569284810909960258,0.553895
R2-R1,odometry,500,7,1569284810921121040,0.580783
R5-R1,odometry,500,5,1569284810988640480,0.580215
R4-R1,odometry,500,6,1569284810998842306,0.571066
R3-R1,odometry,500,7,1569284811009954281,0.530062
R2-R1,odometry,500,8,1569284811021130890,0.574952
R5-R1,odometry,500,6,1569284811088640449,0.576882
R4-R1,odometry,500,7,1569284811098839686,0.577031
R3-R1,odometry,500,8,1569284811109978748,0.534647
R2-R1,odometry,500,9,1569284811121112314,0.575055
R5-R1,odometry,500,7,1569284811188639419,0.585438
R4-R1,odometry,500,8,1569284811198840315,0.579299
R3-R1,odometry,500,9,1569284811209953513,0.52965
R2-R1,odometry,500,10,1569284811221128923,0.571903
R5-R1,odometry,500,8,1569284811288639323,0.580119
R4-R1,odometry,500,9,1569284811298839518,0.572559
R3-R1,odometry,500,10,1569284811309952512,0.497458
R2-R1,odometry,500,11,1569284811321132237,0.607358
R5-R1,odometry,500,9,1569284811388655859,0.752343
R4-R1,odometry,500,10,1569284811398841197,0.570864
R3-R1,odometry,500,11,1569284811409955122,0.502842
R2-R1,odometry,500,12,1569284811421130515,0.572174
